Product Name,Selling Price,About Product,Product Specification,Shipping Weight,Image,Product Url,Main Category,Sub-Category,Side Category,More Categories,Other Categories
FREEing Bungo Stray Dogs: Dead Apple: Akutagawa Ryunosuke 1:8 Scale PVC Figure,$39.81 ,Make sure this fits by entering your model number. | A FREEing import | From the animated movie | Interchangeable left arm part | Depicts Akutagawa in an iconic pose,ProductDimensions:7.9x4x3inches|ItemWeight:12.6ounces|ShippingWeight:12.6ounces(Viewshippingratesandpolicies)|ASIN:B07GL9142L|Itemmodelnumber:-|Manufacturerrecommendedage:15yearsandup,12.6 ounces,https://images-na.ssl-images-amazon.com/images/I/31%2BYyNYatPL.jpg|https://images-na.ssl-images-amazon.com/images/I/41X-BAMPqVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41djNr09RhL.jpg|https://images-na.ssl-images-amazon.com/images/I/41oFSZKiU5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41AeeFxPUCL.jpg|https://images-na.ssl-images-amazon.com/images/I/41TjB-B6J4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41QjVfcRa%2BL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/FREEing-Bungo-Stray-Dogs-Akutagawa/dp/B07GL9142L,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
Dynamite Bettie Page by Terry Dodson Artist Proof Edition Resin Statue,$112.48 ,"Make sure this fits by entering your model number. | Honoring the one and only ""pin-up Queen,"" and one of her most iconic images | A pop culture icon for generations of fans | A genuine tribute to Bettie that everyone can appreciate, and we hope you agree | Designed by Terry Dodson | Limited edition of 49 pieces",ProductDimensions:5.5x4.7x9.5inches|ItemWeight:4.35pounds|ShippingWeight:4.35pounds(Viewshippingratesandpolicies)|ASIN:B07NRDCTP2|Itemmodelnumber:JUN188809|Manufacturerrecommendedage:15yearsandup,4.35 pounds,https://images-na.ssl-images-amazon.com/images/I/41lJs0GZvaL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Dynamite-Bettie-Dodson-Artist-Statue/dp/B07NRDCTP2,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
DIAMOND SELECT TOYS Marvel Gallery: Avengers Endgame: War Machine PVC Figure,$42.69 ,Make sure this fits by entering your model number. | Based on Avengers: Endgame | Detailed sculpting and paint applications | Full-color window box | Sculpted by Gentle giant Studios,ProductDimensions:5x4x8inches|ItemWeight:1.1pounds|ShippingWeight:1.1pounds(Viewshippingratesandpolicies)|ASIN:B07VCVRC22|Itemmodelnumber:marveledcicons|Manufacturerrecommendedage:15yearsandup,1.1 pounds,https://images-na.ssl-images-amazon.com/images/I/41c47go-hqL.jpg|https://images-na.ssl-images-amazon.com/images/I/81c2cKiYFxL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DIAMOND-SELECT-TOYS-Marvel-Gallery/dp/B07VCVRC22,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
Eaglemoss The Walking Dead Collector's Models: The Governor Figurine,$10.48 ,Make sure this fits by entering your model number. | The definitive The Walking Dead figurine collection | Based on the AMC TV series | Meticulously rendered | Figure is in 1:21 scale | Each figurine comes with a character booklet,ProductDimensions:3.5x1x1inches|ItemWeight:5.6ounces|ShippingWeight:5.6ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B00ZWK8Q6I|Itemmodelnumber:JUL151890|Manufacturerrecommendedage:15-16years,5.6 ounces,https://images-na.ssl-images-amazon.com/images/I/41qF-Us%2BeJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Eaglemoss-Walking-Dead-Collectors-Models/dp/B00ZWK8Q6I,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
DC Comics: Batman (with Bonus Part) Ikemen Statue,$79.97 ,Make sure this fits by entering your model number. | A Kotobukiya Japanese import | Kotobukiya new statue series ikemen continues with Batman | The ikemen line redesigns characters into the popular Japanese 'handsome men' Style | Includes interchangeable head to display him with or without mask | Additional bonus head part that shows Batman with a rare smiling expression,ProductDimensions:4x4x9inches|ItemWeight:1pounds|ShippingWeight:1pounds(Viewshippingratesandpolicies)|ASIN:B07NDYQ9V8|Itemmodelnumber:DC035|Manufacturerrecommendedage:15yearsandup,1 pounds,https://images-na.ssl-images-amazon.com/images/I/31%2BIIWBMGYL.jpg|https://images-na.ssl-images-amazon.com/images/I/41uCukbAKqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41h33aFVrcL.jpg|https://images-na.ssl-images-amazon.com/images/I/414i3cdV3EL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zA5rv2hHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41nkvasPdiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41VmmsLKQcL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DC-Comics-Batman-Ikemen-Statue/dp/B07NDYQ9V8,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
"Phat Company A Scale Figure of The Goddess of Water, Aqua!",$140.72 ,Make sure this fits by entering your model number. | An import from Phat | From the hit anime series | Designed to be displayed in a joint pose with the previously announced figure of Megumin | A figure that any of fans of the useless goddess are sure to love by their side,ProductDimensions:4x4x8.7inches|ItemWeight:1.59pounds|ShippingWeight:1.59pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B07FJNHZ4B|Itemmodelnumber:P58961|Manufacturerrecommendedage:15yearsandup,1.59 pounds,https://images-na.ssl-images-amazon.com/images/I/41oMIwkQBML.jpg|https://images-na.ssl-images-amazon.com/images/I/51mUA9jFWQL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LTRIvme4L.jpg|https://images-na.ssl-images-amazon.com/images/I/515PpYIsidL.jpg|https://images-na.ssl-images-amazon.com/images/I/51SENPjLuZL.jpg|https://images-na.ssl-images-amazon.com/images/I/51fDY7AebFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Phat-Kono-Subarashii-Sekai-Syukufuku/dp/B07FJNHZ4B,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
Icon Heroes DC Injustice: Harley Quinn (Green Costume Version) Deluxe Statue,$66.95 ,"Make sure this fits by entering your model number. | Based on her appearance in the injustice video game | Statue measures about 8"" tall | Interchangeable hand with a stick of Dynamite | Limited to 500 pieces",ProductDimensions:3.5x3.5x8inches|ItemWeight:1.37pounds|ShippingWeight:1.37pounds|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B079RR1362|Itemmodelnumber:DEC178152|Manufacturerrecommendedage:15yearsandup,1.37 pounds,https://images-na.ssl-images-amazon.com/images/I/41fbtGLO8cL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Icon-Heroes-DC-Injustice-Costume/dp/B079RR1362,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
FREEing Fate/Grand Order: Saber/Nero Claudius (Yukata Version) 1: 8 Scale PVC Figure,$26.00 ,"Make sure this fits by entering your model number. | A FREEing import | From the hit smartphone game | Depicts the saber servant Nero Claudius wearing a yukata | Captures a scene straight out of a Japanese summer festival | Be sure to display her with the yukata versions of Shielder/Mash Kyrielight and Ruler Jeanne d'Arc, sold separately",ProductDimensions:4x3x8.7inches|ItemWeight:10.6ounces|ShippingWeight:10.6ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B078HSP8GT|Itemmodelnumber:NOV178278|Manufacturerrecommendedage:15yearsandup,10.6 ounces,https://images-na.ssl-images-amazon.com/images/I/417gw87OXDL.jpg|https://images-na.ssl-images-amazon.com/images/I/51RRW-s6l5L.jpg|https://images-na.ssl-images-amazon.com/images/I/51vcjPIXpSL.jpg|https://images-na.ssl-images-amazon.com/images/I/519BojH%2B-iL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xbvNMsqiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41OZV%2BM3DsL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/FREEing-Fate-Grand-Order-Claudius/dp/B078HSP8GT,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
"FREEing F29825 Kigae: Morning 1: 4 Scale PVC Figure, Multicolor",$211.17 ,"Make sure this fits by entering your model number. | A FREEing import | From illustrator en morikura's original illustration book ""kigae"" | Recreates the recently woken girl's sleepy expression, bed hair and bent arms and legs from the original illustration | Pajama pants are removable for more display options | Be sure to add her to your collection",ProductDimensions:7.7x5x4inches|ItemWeight:3.52ounces|ShippingWeight:2.36pounds(Viewshippingratesandpolicies)|ASIN:B07JGLBQRG|Itemmodelnumber:-|Manufacturerrecommendedage:15yearsandup,2.36 pounds,https://images-na.ssl-images-amazon.com/images/I/412M1QvgVqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CqiyDyxOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41VrwLagL4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41nO8QSes1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ctxudUHeL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xIH5T3nxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vK8uaFxJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/FREEing-F29825-Kigae-Morning-Multicolor/dp/B07JGLBQRG,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
DC Designer Series: Black Label Batman by Lee Bermejo Statue,$83.81 ,"Make sure this fits by entering your model number. | Designed by Lee bermejo | Sculpted by Jean St. Jean | Limited to 5, 000 pieces | Individually numbered | Statue measures approximately 8.93"" Tall",ProductDimensions:7x4x8.9inches|ItemWeight:2.2pounds|ShippingWeight:4.02pounds(Viewshippingratesandpolicies)|ASIN:B07N8ZWZR5|Itemmodelnumber:FEB190625|Manufacturerrecommendedage:15yearsandup,4.02 pounds,https://images-na.ssl-images-amazon.com/images/I/51MxXK2rynL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DC-Designer-Batman-Bermejo-Statue/dp/B07N8ZWZR5,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
DC Collectibles DC Comics Blueline Wonder Woman by Jim Lee Action Figure,$27.21 ,"Make sure this fits by entering your model number. | N/A | Imported | Black and white action figure | Measures approximately 6.75"" tall | Superbly detailed | Limited edition",ProductDimensions:2x1x6.8inches|ItemWeight:10.6ounces|ShippingWeight:10.6ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B01M6ZYIBE|Itemmodelnumber:DC345574|Manufacturerrecommendedage:0monthsandup,10.6 ounces,https://images-na.ssl-images-amazon.com/images/I/41qG7fAN0jL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DC-Collectibles-Comics-Blueline-Wonder/dp/B01M6ZYIBE,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
DIAMOND SELECT TOYS Marvel Comic Gallery: Squirrel Girl PVC Diorama Figure,$35.47 ,"Make sure this fits by entering your model number. | Based on the Marvel Super heroine | Sculpted by Sam Greenwell | Based on a design by Uriel cartoon | Detailed 10"" Sculpture | Full-color window box packaging",ProductDimensions:7x5x10inches|ItemWeight:1pounds|ShippingWeight:1.65pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B07G8T53K3|Itemmodelnumber:AUG182582|Manufacturerrecommendedage:15yearsandup,1.65 pounds,https://images-na.ssl-images-amazon.com/images/I/413wXjfOahL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lngD6EkrL.jpg|https://images-na.ssl-images-amazon.com/images/I/41TtVtUSUVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Xkoqzjv9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41efvLFsKSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51UmgLFiuKL.jpg|https://images-na.ssl-images-amazon.com/images/I/51hH7etCx5L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DIAMOND-SELECT-TOYS-Marvel-Gallery/dp/B07G8T53K3,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
Orange Rouge Fate/Grand Order: Caster/Gilgamesh 1: 8 Scale PVC Figure,$146.87 ,Make sure this fits by entering your model number. | An Orange Rouge import | From the popular smartphone game | Based on his third Ascension illustration from The game | Includes his stone tablet and Battleaxes | Beautifully sculpted and painted,ProductDimensions:7x5x9.3inches|ItemWeight:2pounds|ShippingWeight:2.45pounds(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B07FKDXY1G|Itemmodelnumber:MAY189826|Manufacturerrecommendedage:15yearsandup,2.45 pounds,https://images-na.ssl-images-amazon.com/images/I/51jU4MXhgHL.jpg|https://images-na.ssl-images-amazon.com/images/I/51W8Xek1yeL.jpg|https://images-na.ssl-images-amazon.com/images/I/51xZBDnajjL.jpg|https://images-na.ssl-images-amazon.com/images/I/61uLVKLPRML.jpg|https://images-na.ssl-images-amazon.com/images/I/51SEbDKex8L.jpg|https://images-na.ssl-images-amazon.com/images/I/51Ak6XKhjbL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Orange-Rouge-Fate-Grand-Order/dp/B07FKDXY1G,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
"DC Designer Series: Jim Lee Collector Superman, Batman & Wonder Woman 3 Pack Statue Set",$62.69 ,"Make sure this fits by entering your model number. | Based on the art of Jim Lee, one of the greatest living Comics artists and publisher of DC Comics | Includes three 7"" Polynesian statues in one collector's set | Features new bases for each sculpt | Statues are in 1: 10 scale | Limited edition of 5, 000",ProductDimensions:5x3x7inches|ItemWeight:2pounds|ShippingWeight:4.5pounds|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:Thisitemisnoteligibleforinternationalshipping.LearnMore|ASIN:B079RXP83V|Itemmodelnumber:MAY180601|Manufacturerrecommendedage:15yearsandup,4.5 pounds,https://images-na.ssl-images-amazon.com/images/I/51fbikFKsOL.jpg|https://images-na.ssl-images-amazon.com/images/I/41zlkJEXMHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GLpNCsQLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KNc%2BHs5PL.jpg|https://images-na.ssl-images-amazon.com/images/I/41n5rZjFz1L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DC-Collectibles-Designer-Collector-Superman/dp/B079RXP83V,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
Eaglemoss DC Comics Super Hero Collection: The Joker Figurine,$13.91 ,Make sure this fits by entering your model number. | The best figurines from the DC Super Hero Collection return | Sculpted in metallic polyresin | Figure is in 1:21 scale | New packaging | Improved bases,ProductDimensions:3.5x1x1inches|ItemWeight:5.6ounces|ShippingWeight:10.4ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B015QFUDWI|Itemmodelnumber:OCT151923|Manufacturerrecommendedage:15-16years,10.4 ounces,https://images-na.ssl-images-amazon.com/images/I/41nU-9p5bFL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Eaglemoss-Comics-Super-Hero-Collection/dp/B015QFUDWI,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
DC Collectibles DC Artists Alley: Batman by Nooligan Limited Edition Vinyl PVC Figure,$34.99 ,"Make sure this fits by entering your model number. | A limited-edition designer vinyl line | Highly detailed | Limited to 3,000 pieces | Approximately 6.75"" tall | Hainanu ""Nooligan"" Salque is an acclaimed, up-and-coming designer",ProductDimensions:4x3x6.8inches|ItemWeight:10.1ounces|ShippingWeight:13.8ounces(Viewshippingratesandpolicies)|DomesticShipping:ItemcanbeshippedwithinU.S.|InternationalShipping:ThisitemcanbeshippedtoselectcountriesoutsideoftheU.S.LearnMore|ASIN:B0741D4L6S|Itemmodelnumber:MAR180374|Manufacturerrecommendedage:14yearsandup,13.8 ounces,https://images-na.ssl-images-amazon.com/images/I/41wd3j%2B5hJL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DC-Collectibles-Artists-Alley-Nooligan/dp/B0741D4L6S,Toys & Games , Collectible Toys ," Statues, Bobbleheads & Busts ", Statues,
